,,accuracy,accuracy,avg_length,avg_time,num_claims
,,mean,std,mean,mean,sum
model,with_debate,,,,,
baseline,False,0.6083333333333333,,3.375,0.6700732111930847,120
baseline,True,0.6322916666666667,0.023753654689565362,15.629383680555556,3.3033116531040934,960
fine_tuned,False,0.575,,3.575,0.7540354053179423,120
fine_tuned,True,0.6239583333333334,0.02109949032710251,15.697873263888889,2.1755387640661663,960
